ParentLocation,Location,Year,Sex,Cause,CauseCode,Average Estimated Number of Deaths,Lower Estimated Number of Death,Higher Estimated Number of Death,Date,Time
Africa,United Republic of Tanzania,2019,Both sexes,Stroke,ENVCAUSE114,5995.0,3847.0,8859.0,25/08/2022,16:00:00
Africa,United Republic of Tanzania,2019,Male,Lower respiratory infections,ENVCAUSE039,6510.0,5177.0,7537.0,25/08/2022,16:00:00
Africa,United Republic of Tanzania,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,683.4,486.2,1015.0,25/08/2022,16:00:00
Africa,United Republic of Tanzania,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,84.8,72.0,95.4,25/08/2022,16:00:00
Africa,United Republic of Tanzania,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,872.4,580.2,1356.0,25/08/2022,16:00:00
Africa,Uganda,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,106.0,92.4,117.3,25/08/2022,16:00:00
Africa,Uganda,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,137.9,115.8,156.8,25/08/2022,16:00:00
Africa,Uganda,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1567.0,1083.0,2371.0,25/08/2022,16:00:00
Africa,Uganda,2019,Female,Ischaemic heart disease,ENVCAUSE113,1636.0,1358.0,1958.0,25/08/2022,16:00:00
Africa,Uganda,2019,Male,Ischaemic heart disease,ENVCAUSE113,1934.0,1578.0,2330.0,25/08/2022,16:00:00
Africa,Uganda,2019,Male,Stroke,ENVCAUSE114,1953.0,1237.0,2933.0,25/08/2022,16:00:00
Africa,Uganda,2019,Female,Stroke,ENVCAUSE114,2062.0,1352.0,2992.0,25/08/2022,16:00:00
Africa,Uganda,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,244.0,208.0,274.0,25/08/2022,16:00:00
Africa,Uganda,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,3570.0,2942.0,4280.0,25/08/2022,16:00:00
Africa,Uganda,2019,Both sexes,Stroke,ENVCAUSE114,4015.0,2594.0,5935.0,25/08/2022,16:00:00
Africa,Uganda,2019,Female,Lower respiratory infections,ENVCAUSE039,4246.0,3410.0,4863.0,25/08/2022,16:00:00
Africa,Uganda,2019,Male,Lower respiratory infections,ENVCAUSE039,5007.0,3974.0,5785.0,25/08/2022,16:00:00
Africa,Uganda,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,571.9,411.3,837.1,25/08/2022,16:00:00
Africa,Uganda,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,9253.0,7380.0,10655.0,25/08/2022,16:00:00
Africa,Uganda,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,994.9,669.2,1528.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,137.1,7.5,388.5,25/08/2022,16:00:00
Europe,Ukraine,2019,Female,Lower respiratory infections,ENVCAUSE039,150.3,7.9,425.8,25/08/2022,16:00:00
Europe,Ukraine,2019,Female,Stroke,ENVCAUSE114,1505.0,66.3,5279.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,184.3,8.6,592.9,25/08/2022,16:00:00
Europe,Ukraine,2019,Both sexes,Stroke,ENVCAUSE114,2421.0,107.0,8502.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,269.0,12.3,894.6,25/08/2022,16:00:00
Europe,Ukraine,2019,Male,Lower respiratory infections,ENVCAUSE039,270.2,13.8,781.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Male,Ischaemic heart disease,ENVCAUSE113,4091.0,223.9,12122.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,420.6,21.6,1207.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,453.4,20.8,1483.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,491.6,26.4,1429.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Female,Ischaemic heart disease,ENVCAUSE113,5766.0,315.6,17066.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,628.7,33.8,1817.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Male,Stroke,ENVCAUSE114,916.8,40.9,3212.0,25/08/2022,16:00:00
Europe,Ukraine,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,9857.0,539.5,29274.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Uruguay,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,United States of America,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,118.8,3.6,374.2,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,122.9,3.8,373.1,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,148.3,6.1,387.1,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Both sexes,Stroke,ENVCAUSE114,1690.0,54.0,5050.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,225.3,9.4,579.7,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,241.7,7.4,743.9,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Female,Lower respiratory infections,ENVCAUSE039,313.8,13.1,777.2,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Female,Ischaemic heart disease,ENVCAUSE113,3237.0,126.2,8604.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Male,Ischaemic heart disease,ENVCAUSE113,3308.0,128.3,8916.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Male,Lower respiratory infections,ENVCAUSE039,382.8,15.6,966.3,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,6545.0,254.5,17521.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,696.6,28.7,1742.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,76.9,3.3,193.4,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Male,Stroke,ENVCAUSE114,842.6,26.3,2538.0,25/08/2022,16:00:00
Europe,Uzbekistan,2019,Female,Stroke,ENVCAUSE114,847.4,27.7,2514.0,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.3,0.0,0.9,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.3,0.0,0.9,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.5,0.0,1.7,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.6,0.0,2.2,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.9,0.0,3.3,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Female,Lower respiratory infections,ENVCAUSE039,1.5,0.0,5.1,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1.5,0.0,5.5,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Male,Lower respiratory infections,ENVCAUSE039,1.6,0.0,5.4,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Male,Stroke,ENVCAUSE114,1.8,0.0,6.8,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Female,Stroke,ENVCAUSE114,2.1,0.0,7.8,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Male,Ischaemic heart disease,ENVCAUSE113,2.9,0.0,10.2,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,3.0,0.0,10.5,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Female,Ischaemic heart disease,ENVCAUSE113,3.2,0.0,11.2,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Both sexes,Stroke,ENVCAUSE114,3.9,0.0,14.5,25/08/2022,16:00:00
Americas,Saint Vincent and the Grenadines,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,6.1,0.1,21.4,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,103.1,0.0,436.4,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,110.4,0.0,452.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Male,Stroke,ENVCAUSE114,130.5,0.0,569.5,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,157.2,0.0,609.3,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Female,Stroke,ENVCAUSE114,157.9,0.0,681.2,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Female,Lower respiratory infections,ENVCAUSE039,173.8,0.0,648.5,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Male,Lower respiratory infections,ENVCAUSE039,180.6,0.0,682.5,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,213.4,0.0,891.4,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Both sexes,Stroke,ENVCAUSE114,288.4,0.0,1244.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Female,Ischaemic heart disease,ENVCAUSE113,344.6,0.0,1418.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Both sexes,Lower respiratory infections,ENVCAUSE039,354.3,0.0,1333.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Male,Ischaemic heart disease,ENVCAUSE113,404.0,0.0,1671.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,748.6,0.0,3082.0,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,76.3,0.0,294.7,25/08/2022,16:00:00
Americas,Venezuela (Bolivarian Republic of),2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,80.8,0.0,314.2,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Female,Stroke,ENVCAUSE114,11559.0,4569.0,22415.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Male,Stroke,ENVCAUSE114,12648.0,4939.0,25081.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,1543.0,870.1,2223.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,16294.0,8896.0,24638.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Both sexes,Stroke,ENVCAUSE114,24208.0,9598.0,47765.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,3218.0,1745.0,4799.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,3475.0,1473.0,6991.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Female,Lower respiratory infections,ENVCAUSE039,3944.0,2167.0,5724.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Male,Lower respiratory infections,ENVCAUSE039,3963.0,2142.0,5836.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,4761.0,2617.0,7042.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,4865.0,1915.0,9740.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Female,Ischaemic heart disease,ENVCAUSE113,7495.0,4120.0,11281.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,7907.0,4310.0,11600.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,8340.0,3391.0,16598.0,25/08/2022,16:00:00
Western Pacific,Viet Nam,2019,Male,Ischaemic heart disease,ENVCAUSE113,8799.0,4770.0,13312.0,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.9,0.8,1.1,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Male,Ischaemic heart disease,ENVCAUSE113,102.5,78.4,125.8,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,159.4,123.2,195.6,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,16.5,10.5,26.2,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Female,Lower respiratory infections,ENVCAUSE039,26.4,20.4,31.4,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,28.9,17.1,47.0,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Male,Lower respiratory infections,ENVCAUSE039,33.7,25.6,40.5,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Female,Stroke,ENVCAUSE114,39.1,24.1,60.7,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,45.4,27.6,73.2,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Male,Stroke,ENVCAUSE114,47.8,28.7,75.6,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,5.3,4.1,6.4,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Female,Ischaemic heart disease,ENVCAUSE113,56.9,44.5,69.8,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,6.2,4.9,7.5,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,60.0,46.0,71.7,25/08/2022,16:00:00
Western Pacific,Vanuatu,2019,Both sexes,Stroke,ENVCAUSE114,86.9,52.6,136.7,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Male,Lower respiratory infections,ENVCAUSE039,10.1,6.8,12.9,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,10.5,5.8,18.6,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Female,Lower respiratory infections,ENVCAUSE039,12.2,8.2,15.3,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Male,Stroke,ENVCAUSE114,16.1,8.6,27.7,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Female,Stroke,ENVCAUSE114,19.4,10.6,32.2,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,20.0,10.7,35.8,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,2.9,2.1,3.6,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,22.2,15.0,28.2,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Female,Ischaemic heart disease,ENVCAUSE113,32.0,22.8,41.7,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Male,Ischaemic heart disease,ENVCAUSE113,35.2,24.8,46.2,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Both sexes,Stroke,ENVCAUSE114,35.5,19.2,59.7,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,6.2,4.2,8.0,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,67.2,47.6,88.0,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,9.1,6.3,11.6,25/08/2022,16:00:00
Western Pacific,Samoa,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,9.5,4.9,17.2,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Male,Stroke,ENVCAUSE114,1004.0,358.1,1950.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Female,Stroke,ENVCAUSE114,1331.0,496.9,2494.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Female,Lower respiratory infections,ENVCAUSE039,1469.0,741.8,2163.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,167.3,90.5,244.3,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Male,Lower respiratory infections,ENVCAUSE039,1740.0,872.5,2575.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Both sexes,Stroke,ENVCAUSE114,2334.0,860.5,4449.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Female,Ischaemic heart disease,ENVCAUSE113,2810.0,1227.0,4241.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,3208.0,1617.0,4728.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Male,Ischaemic heart disease,ENVCAUSE113,3253.0,1398.0,4952.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,398.8,172.9,794.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,469.5,187.4,951.7,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,6063.0,2637.0,9197.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,67.8,36.0,101.5,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,868.4,362.1,1746.0,25/08/2022,16:00:00
Eastern Mediterranean,Yemen,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,99.5,55.1,142.4,25/08/2022,16:00:00
Africa,South Africa,2019,Male,Stroke,ENVCAUSE114,1021.0,415.6,2149.0,25/08/2022,16:00:00
Africa,South Africa,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,1141.0,601.7,1766.0,25/08/2022,16:00:00
Africa,South Africa,2019,Female,Ischaemic heart disease,ENVCAUSE113,1377.0,698.3,2209.0,25/08/2022,16:00:00
Africa,South Africa,2019,Female,Stroke,ENVCAUSE114,1412.0,594.1,2881.0,25/08/2022,16:00:00
Africa,South Africa,2019,Male,Ischaemic heart disease,ENVCAUSE113,1570.0,791.3,2533.0,25/08/2022,16:00:00
Africa,South Africa,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,1720.0,674.7,4207.0,25/08/2022,16:00:00
Africa,South Africa,2019,Both sexes,Stroke,ENVCAUSE114,2433.0,1008.0,4997.0,25/08/2022,16:00:00
Africa,South Africa,2019,Female,Lower respiratory infections,ENVCAUSE039,2867.0,1421.0,4542.0,25/08/2022,16:00:00
Africa,South Africa,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,2947.0,1491.0,4740.0,25/08/2022,16:00:00
Africa,South Africa,2019,Male,Lower respiratory infections,ENVCAUSE039,3281.0,1592.0,5299.0,25/08/2022,16:00:00
Africa,South Africa,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,415.0,223.4,626.1,25/08/2022,16:00:00
Africa,South Africa,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,6148.0,3025.0,9778.0,25/08/2022,16:00:00
Africa,South Africa,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,726.4,374.3,1138.0,25/08/2022,16:00:00
Africa,South Africa,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,765.8,306.8,1809.0,25/08/2022,16:00:00
Africa,South Africa,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,954.5,369.4,2394.0,25/08/2022,16:00:00
Africa,Zambia,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,121.2,103.7,136.6,25/08/2022,16:00:00
Africa,Zambia,2019,Female,Stroke,ENVCAUSE114,1322.0,857.5,1953.0,25/08/2022,16:00:00
Africa,Zambia,2019,Male,Stroke,ENVCAUSE114,1367.0,851.6,2090.0,25/08/2022,16:00:00
Africa,Zambia,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,1679.0,1366.0,2021.0,25/08/2022,16:00:00
Africa,Zambia,2019,Female,Lower respiratory infections,ENVCAUSE039,1947.0,1538.0,2260.0,25/08/2022,16:00:00
Africa,Zambia,2019,Male,Lower respiratory infections,ENVCAUSE039,2436.0,1902.0,2853.0,25/08/2022,16:00:00
Africa,Zambia,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,249.9,176.2,374.9,25/08/2022,16:00:00
Africa,Zambia,2019,Both sexes,Stroke,ENVCAUSE114,2689.0,1705.0,4047.0,25/08/2022,16:00:00
Africa,Zambia,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,375.5,247.6,595.0,25/08/2022,16:00:00
